path,quality,group,gsplit
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0090.jpg,Regular,4533,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_028_015.jpg,Regular,4345,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_014_014.jpg,Regular,4534,train
Fruits/Regular Quality_Fruits/Apple_Regular/4545 (34).jpg,Regular,4341,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_16_100.jpg,Regular,4535,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_001_009.jpg,Regular,4536,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_031_015.jpg,Regular,4537,test
Fruits/Regular Quality_Fruits/Apple_Regular/4545 (29).jpg,Regular,4351,test
Fruits/Regular Quality_Fruits/Apple_Regular/r1_38_100.jpg,Regular,4538,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_030_004.jpg,Regular,4539,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_029_014.jpg,Regular,4540,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0247.jpg,Regular,4541,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_012_016.jpg,Regular,4542,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0265.jpg,Regular,4543,val
Fruits/Regular Quality_Fruits/Apple_Regular/r1_36_100.jpg,Regular,4538,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_034_003.jpg,Regular,4544,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_012_003.jpg,Regular,4545,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_44_100.jpg,Regular,4546,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_036_014.jpg,Regular,4547,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_030_016.jpg,Regular,4548,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_46_100.jpg,Regular,4549,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_023_015.jpg,Regular,4550,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_003_003.jpg,Regular,4551,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_035_014.jpg,Regular,4552,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_005_016.jpg,Regular,4553,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0029.jpg,Regular,4554,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_92_100.jpg,Regular,4458,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_029_002.jpg,Regular,4555,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_040_008.jpg,Regular,4556,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_016_008.jpg,Regular,4443,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_003_009.jpg,Regular,4557,test
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0245.jpg,Regular,4558,train
Fruits/Regular Quality_Fruits/Apple_Regular/n07740461_15098.jpg,Regular,4559,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_024_003.jpg,Regular,4560,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_018_016.jpg,Regular,4561,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_009_003.jpg,Regular,4562,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_008_014.jpg,Regular,4563,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_016_015.jpg,Regular,4345,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_024_016.jpg,Regular,4564,train
Fruits/Regular Quality_Fruits/Apple_Regular/n07740461_9092.jpg,Regular,4565,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_025_016.jpg,Regular,4566,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_025_009.jpg,Regular,4416,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_001_015.jpg,Regular,4345,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0072.jpg,Regular,4567,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_5_100.jpg,Regular,4431,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_014_016.jpg,Regular,4568,test
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_030_015.jpg,Regular,4569,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_025_013.jpg,Regular,4416,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_014_008.jpg,Regular,4570,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_009_014.jpg,Regular,4571,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0089.jpg,Regular,4572,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_028_014.jpg,Regular,4573,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0020.jpg,Regular,4574,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_034_016.jpg,Regular,4575,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_038_009.jpg,Regular,4375,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_001_014.jpg,Regular,4576,train
Fruits/Regular Quality_Fruits/Apple_Regular/n07740461_13197.jpg,Regular,4577,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_30_100.jpg,Regular,4377,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_033_015.jpg,Regular,4578,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_002_014.jpg,Regular,4579,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_018_014.jpg,Regular,4580,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_011_003.jpg,Regular,4581,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_026_002.jpg,Regular,4582,val
Fruits/Regular Quality_Fruits/Apple_Regular/r1_20_100.jpg,Regular,4386,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_019_016.jpg,Regular,4583,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_001_008.jpg,Regular,4536,train
Fruits/Regular Quality_Fruits/Apple_Regular/4545 (5).jpg,Regular,4354,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0101.jpg,Regular,4584,val
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0230.jpg,Regular,4585,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_24_100.jpg,Regular,4586,test
Fruits/Regular Quality_Fruits/Apple_Regular/4545 (4).jpg,Regular,4354,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_50_100.jpg,Regular,4379,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_026_014.jpg,Regular,4587,train
Fruits/Regular Quality_Fruits/Apple_Regular/4545 (8).jpg,Regular,4354,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_014_015.jpg,Regular,4588,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_017_016.jpg,Regular,4589,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0084.jpg,Regular,4590,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_005_014.jpg,Regular,4591,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_030.jpg,Regular,4384,test
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_018_009.jpg,Regular,4388,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_012_009.jpg,Regular,4492,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_022_008.jpg,Regular,4429,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_8_100.jpg,Regular,4592,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_026_012.jpg,Regular,4593,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_96_100.jpg,Regular,4451,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_026_001.jpg,Regular,4594,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0080.jpg,Regular,4595,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_007_008.jpg,Regular,4596,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_036_016.jpg,Regular,4597,train
Fruits/Regular Quality_Fruits/Apple_Regular/4545 (10).jpg,Regular,4362,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_008_008.jpg,Regular,4508,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_1_100.jpg,Regular,4598,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_010_008.jpg,Regular,4599,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_019_015.jpg,Regular,4373,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_6_100.jpg,Regular,4431,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_025_011.jpg,Regular,4416,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_030_008.jpg,Regular,4384,test
Fruits/Regular Quality_Fruits/Apple_Regular/r1_89_100.jpg,Regular,4353,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0049.jpg,Regular,4600,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_012_015.jpg,Regular,4601,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_020_003.jpg,Regular,4602,train
Fruits/Regular Quality_Fruits/Apple_Regular/4545 (25).jpg,Regular,4383,val
Fruits/Regular Quality_Fruits/Apple_Regular/r1_66_100.jpg,Regular,4489,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_038_011.jpg,Regular,4375,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_029_003.jpg,Regular,4603,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_027_008.jpg,Regular,4604,val
Fruits/Regular Quality_Fruits/Apple_Regular/r1_62_100.jpg,Regular,4489,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0236.jpg,Regular,4605,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_90_100.jpg,Regular,4353,train
Fruits/Regular Quality_Fruits/Apple_Regular/4545 (11).jpg,Regular,4362,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0023.jpg,Regular,4606,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_029_011.jpg,Regular,4376,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_003_015.jpg,Regular,4607,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_038_004.jpg,Regular,4608,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_002_009.jpg,Regular,4413,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_035_016.jpg,Regular,4609,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_010_016.jpg,Regular,4610,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_021_008.jpg,Regular,4509,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_031_013.jpg,Regular,4397,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_034_015.jpg,Regular,4611,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_031_004.jpg,Regular,4612,train
Fruits/Regular Quality_Fruits/Apple_Regular/n07740461_10403.jpg,Regular,4613,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_035_008.jpg,Regular,4614,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_003_014.jpg,Regular,4615,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_003_008.jpg,Regular,4557,test
Fruits/Regular Quality_Fruits/Apple_Regular/4545 (15).jpg,Regular,4616,val
Fruits/Regular Quality_Fruits/Apple_Regular/n07740461_8616.jpg,Regular,4617,test
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_007_014.jpg,Regular,4618,train
Fruits/Regular Quality_Fruits/Apple_Regular/4545 (2).jpg,Regular,4354,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_025_002.jpg,Regular,4619,train
Fruits/Regular Quality_Fruits/Apple_Regular/n07740461_4566.jpg,Regular,4620,test
Fruits/Regular Quality_Fruits/Apple_Regular/4545 (40).jpg,Regular,4356,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_004_016.jpg,Regular,4621,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_54_100.jpg,Regular,4379,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_032_014.jpg,Regular,4622,test
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0083.jpg,Regular,4623,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_030_014.jpg,Regular,4624,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_024_015.jpg,Regular,4345,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_031_005.jpg,Regular,4625,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_034_014.jpg,Regular,4626,test
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_027_009.jpg,Regular,4604,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_040_014.jpg,Regular,4627,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0076.jpg,Regular,4628,train
Fruits/Regular Quality_Fruits/Apple_Regular/4545 (30).jpg,Regular,4351,test
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_001_003.jpg,Regular,4629,val
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0088.jpg,Regular,4630,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_45_100.jpg,Regular,4546,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_020_014.jpg,Regular,4631,test
Fruits/Regular Quality_Fruits/Apple_Regular/r1_9_100.jpg,Regular,4592,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0038.jpg,Regular,4632,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_034_009.jpg,Regular,4505,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_010_009.jpg,Regular,4599,val
Fruits/Regular Quality_Fruits/Apple_Regular/r1_37_100.jpg,Regular,4538,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_005_015.jpg,Regular,4633,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0102.jpg,Regular,4634,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_006_003.jpg,Regular,4635,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_026_003.jpg,Regular,4636,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_031_016.jpg,Regular,4637,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_019_009.jpg,Regular,4361,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_022_015.jpg,Regular,4345,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0045.jpg,Regular,4638,train
Fruits/Regular Quality_Fruits/Apple_Regular/4545 (24).jpg,Regular,4383,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_030_001.jpg,Regular,4639,test
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0227.jpg,Regular,4640,val
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_009_008.jpg,Regular,4364,train
Fruits/Regular Quality_Fruits/Apple_Regular/4545 (32).jpg,Regular,4351,test
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0099.jpg,Regular,4641,val
Fruits/Regular Quality_Fruits/Apple_Regular/r1_61_100.jpg,Regular,4489,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0220.jpg,Regular,4642,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_031_011.jpg,Regular,4397,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_015_016.jpg,Regular,4643,test
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_021_015.jpg,Regular,4644,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_031.jpg,Regular,4397,train
Fruits/Regular Quality_Fruits/Apple_Regular/n07740461_11938.jpg,Regular,4645,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_010_003.jpg,Regular,4646,train
Fruits/Regular Quality_Fruits/Apple_Regular/r1_32_100.jpg,Regular,4377,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_029_004.jpg,Regular,4647,train
Fruits/Regular Quality_Fruits/Apple_Regular/manzana_029_000.jpg,Regular,4648,train
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0079.jpg,Regular,4649,test
Fruits/Regular Quality_Fruits/Apple_Regular/IMG-20260603-WA0232.jpg,Regular,4650,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_009_003.jpeg,Regular,4651,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_032_008.jpg,Regular,4652,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_009_013.jpeg,Regular,4653,val
Fruits/Regular Quality_Fruits/Banana_Regular/banana_011_014.jpg,Regular,4654,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_040_003.jpg,Regular,4655,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_003_012.jpeg,Regular,4656,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_025_003.jpg,Regular,4657,val
Fruits/Regular Quality_Fruits/Banana_Regular/banana_004_005.jpeg,Regular,4658,val
Fruits/Regular Quality_Fruits/Banana_Regular/banana_006_006.jpeg,Regular,4659,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_022_002.jpg,Regular,4660,val
Fruits/Regular Quality_Fruits/Banana_Regular/banana_021_002.jpg,Regular,4661,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_003_002.jpeg,Regular,4662,val
Fruits/Regular Quality_Fruits/Banana_Regular/banana_008_015.jpg,Regular,4663,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_009_002.jpeg,Regular,4664,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_010_007.jpeg,Regular,4665,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_034_014.jpg,Regular,4666,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_005_008.jpeg,Regular,4667,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_005_016.jpeg,Regular,4668,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_007_006.jpeg,Regular,4669,val
Fruits/Regular Quality_Fruits/Banana_Regular/banana_027_016.jpg,Regular,4670,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_002_008.jpeg,Regular,4671,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_030_014.jpg,Regular,4672,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_009_011.jpeg,Regular,4653,val
Fruits/Regular Quality_Fruits/Banana_Regular/banana_032_015.jpg,Regular,4673,val
Fruits/Regular Quality_Fruits/Banana_Regular/banana_040_016.jpg,Regular,4674,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_004_003.jpeg,Regular,4675,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_002_016.jpg,Regular,4676,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_034_015.jpg,Regular,4677,val
Fruits/Regular Quality_Fruits/Banana_Regular/banana_003_007.jpeg,Regular,4678,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_019_004.jpg,Regular,4679,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_004_008.jpg,Regular,4680,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_017_009.jpg,Regular,4681,val
Fruits/Regular Quality_Fruits/Banana_Regular/banana_011_003.jpg,Regular,4682,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_010_015.jpg,Regular,4683,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_028_014.jpg,Regular,4684,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_009_015.jpeg,Regular,4685,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_001_014.jpeg,Regular,4686,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_037_015.jpg,Regular,4687,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_037_016.jpg,Regular,4688,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_010_011.jpeg,Regular,4689,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_040_011.jpg,Regular,4690,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_005_015.jpg,Regular,4691,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_026_003.jpg,Regular,4692,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_034_008.jpg,Regular,4693,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_013_015.jpg,Regular,4694,val
Fruits/Regular Quality_Fruits/Banana_Regular/banana_006_000.jpeg,Regular,4695,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_006_009.jpeg,Regular,4696,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_003_001.jpeg,Regular,4697,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_004_006.jpeg,Regular,4698,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_010_009.jpeg,Regular,4689,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_036.jpg,Regular,4699,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_005_014.jpg,Regular,4700,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_036_002.jpg,Regular,4701,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_019_013.jpg,Regular,4702,val
Fruits/Regular Quality_Fruits/Banana_Regular/banana_008_002.jpeg,Regular,4703,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_007_015.jpeg,Regular,4704,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_004_012.jpeg,Regular,4705,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_001_011.jpeg,Regular,4706,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_010_009.jpg,Regular,4707,val
Fruits/Regular Quality_Fruits/Banana_Regular/banana_012_015.jpg,Regular,4708,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_039_014.jpg,Regular,4709,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_007_014.jpg,Regular,4710,val
Fruits/Regular Quality_Fruits/Banana_Regular/banana_009_000.jpeg,Regular,4711,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_015_016.jpg,Regular,4712,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_006_016.jpg,Regular,4713,test
Fruits/Regular Quality_Fruits/Banana_Regular/banana_040_002.jpg,Regular,4714,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_009_014.jpg,Regular,4715,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_038_015.jpg,Regular,4716,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_037_009.jpg,Regular,4717,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_008_008.jpg,Regular,4718,train
Fruits/Regular Quality_Fruits/Banana_Regular/banana_006_010.jpeg,Regular,4696,train
